N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
1,44,143,D,A,2902772,1,563.0,2.4,1,35.01365,0.01,1,9.283,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,45,143,D,A,2902772,1,589.0,2.4,1,35.01152,0.01,1,9.099,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,46,143,D,A,2902772,1,612.8,2.4,1,35.00655,0.01,1,8.966,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,47,143,D,A,2902772,1,637.9,2.4,1,35.00354,0.01,1,8.816,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,48,143,D,A,2902772,1,663.3,2.4,1,34.99947,0.01,1,8.668,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,49,143,D,A,2902772,1,688.1,2.4,1,34.99555,0.01,1,8.542,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,50,143,D,A,2902772,1,712.9,2.4,1,34.99155,0.01,1,8.394,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,51,143,D,A,2902772,1,738.0,2.4,1,34.98766,0.01,1,8.246,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,52,143,D,A,2902772,1,763.2,2.4,1,34.98158,0.01,1,8.067,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,53,143,D,A,2902772,1,787.8,2.4,1,34.97864,0.01,1,7.913,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,54,143,D,A,2902772,1,812.4,2.4,1,34.97258,0.01,1,7.746,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,55,143,D,A,2902772,1,837.4,2.4,1,34.96657,0.01,1,7.59,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,56,143,D,A,2902772,1,862.7,2.4,1,34.96353,0.01,1,7.437,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,57,143,D,A,2902772,1,887.8,2.4,1,34.95949,0.01,1,7.296,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,58,143,D,A,2902772,1,913.8,2.4,1,34.95452,0.01,1,7.161,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,59,143,D,A,2902772,1,937.6,2.4,1,34.95044,0.01,1,7.029,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,60,143,D,A,2902772,1,962.8,2.4,1,34.94553,0.01,1,6.912,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
